receipt_id,invoice_id,period,amount_cents
RCT-02-0036,INV-02-0036,2023-10,1466934
RCT-02-0037,INV-02-0037,2023-10,1466934
RCT-02-0038,INV-02-0038,2023-10,1466934
RCT-02-0039,INV-02-0039,2023-10,1466934
RCT-02-0040,INV-02-0040,2023-10,1466934
RCT-02-0041,INV-02-0041,2023-10,1466934
RCT-02-0042,INV-02-0042,2023-10,1466934
RCT-02-0043,INV-02-0043,2023-10,1466934
RCT-02-0044,INV-02-0044,2023-10,1466934
RCT-02-0045,INV-02-0045,2023-10,1466934
RCT-02-0046,INV-02-0046,2023-10,1466934
RCT-02-0047,INV-02-0047,2023-10,1466934
RCT-02-0048,INV-02-0048,2023-10,1466934
RCT-02-0049,INV-02-0049,2023-10,1466934
RCT-02-0050,INV-02-0050,2023-10,1466934
RCT-02-0051,INV-02-0051,2023-10,1466934
RCT-02-0052,INV-02-0052,2023-10,1466934
RCT-02-0053,INV-02-0053,2023-10,1466934
RCT-02-0054,INV-02-0054,2023-10,1466934
RCT-02-0055,INV-02-0055,2023-10,1466934
RCT-02-0056,INV-02-0056,2023-10,1466934
RCT-02-0057,INV-02-0057,2023-10,1466934
RCT-02-0058,INV-02-0058,2023-10,1466934
RCT-02-0059,INV-02-0059,2023-10,1466934
RCT-02-0060,INV-02-0060,2023-10,1466934
RCT-02-0061,INV-02-0061,2023-10,1466934
RCT-02-0062,INV-02-0062,2023-10,1466934
RCT-02-0063,INV-02-0063,2023-10,1466934
RCT-02-0064,INV-02-0064,2023-10,1466934
RCT-02-0065,INV-02-0065,2023-10,1466934
RCT-02-0066,INV-02-0066,2023-10,1466934
RCT-02-0067,INV-02-0067,2023-10,1466934
RCT-02-0068,INV-02-0068,2023-10,1466934
RCT-02-0069,INV-02-0069,2023-10,1466934
RCT-02-0070,INV-02-0070,2023-10,1466934
RCT-02-0071,INV-02-0071,2023-10,1466934
RCT-02-0072,INV-02-0072,2023-10,1466934
RCT-02-0073,INV-02-0073,2023-10,1466934
RCT-02-0074,INV-02-0074,2023-10,1466934
RCT-02-0075,INV-02-0075,2023-10,1466934
RCT-02-0076,INV-02-0076,2023-10,1466934
RCT-02-0077,INV-02-0077,2023-10,1466934
RCT-02-0078,INV-02-0078,2023-10,1466934
RCT-02-0079,INV-02-0079,2023-10,1466934
RCT-02-0080,INV-02-0080,2023-10,1466934
RCT-02-0081,INV-02-0081,2023-10,1466934
RCT-02-0082,INV-02-0082,2023-10,1466934
RCT-02-0083,INV-02-0083,2023-10,1466934
RCT-02-0084,INV-02-0084,2023-10,1466934
RCT-02-0085,INV-02-0085,2023-10,1466934
RCT-02-0086,INV-02-0086,2023-10,1466934
RCT-02-0087,INV-02-0087,2023-10,1466934
RCT-02-0088,INV-02-0088,2023-10,1466934
RCT-02-0089,INV-02-0089,2023-10,1466934
RCT-02-0090,INV-02-0090,2023-10,1466934
RCT-02-0091,INV-02-0091,2023-10,1466934
RCT-02-0092,INV-02-0092,2023-10,1466934
RCT-02-0093,INV-02-0093,2023-10,1466934
RCT-02-0094,INV-02-0094,2023-10,1466934
RCT-02-0095,INV-02-0095,2023-10,1466934
RCT-02-0096,INV-02-0096,2023-10,1466934
RCT-02-0097,INV-02-0097,2023-10,1466934
RCT-02-0098,INV-02-0098,2023-10,1466934
RCT-02-0099,INV-02-0099,2023-10,1466934
RCT-02-0100,INV-02-0100,2023-10,1466934
RCT-02-0101,INV-02-0101,2023-10,1466934
RCT-02-0102,INV-02-0102,2023-10,1466934
RCT-02-0103,INV-02-0103,2023-10,1466934
RCT-02-0104,INV-02-0104,2023-10,1466934
RCT-02-0105,INV-02-0105,2023-10,1466934
RCT-02-0106,INV-02-0106,2023-10,1466934
RCT-02-0107,INV-02-0107,2023-10,1466934
RCT-02-0108,INV-02-0108,2023-10,1466934
RCT-02-0109,INV-02-0109,2023-10,1466934
RCT-02-0110,INV-02-0110,2023-10,1466934
RCT-02-0111,INV-02-0111,2023-10,1466934
RCT-02-0112,INV-02-0112,2023-10,1466934
RCT-02-0113,INV-02-0113,2023-10,1466934
RCT-02-0114,INV-02-0114,2023-10,1466934
RCT-02-0115,INV-02-0115,2023-10,1466934
RCT-02-0116,INV-02-0116,2023-10,1466934
RCT-02-0117,INV-02-0117,2023-10,1466934
RCT-02-0118,INV-02-0118,2023-10,1466934
RCT-02-0119,INV-02-0119,2023-10,1466934
RCT-02-0120,INV-02-0120,2023-10,1466934
RCT-02-0121,INV-02-0121,2023-10,1466934
RCT-02-0122,INV-02-0122,2023-10,1466934
RCT-02-0123,INV-02-0123,2023-10,1466934
RCT-02-0124,INV-02-0124,2023-10,1466934
RCT-02-0125,INV-02-0125,2023-10,1466934
RCT-02-0126,INV-02-0126,2023-10,1466934
RCT-02-0127,INV-02-0127,2023-10,1466934
RCT-02-0128,INV-02-0128,2023-10,1466934
RCT-02-0129,INV-02-0129,2023-10,1466934
RCT-02-0130,INV-02-0130,2023-10,1466934
RCT-02-0131,INV-02-0131,2023-10,1466934
RCT-02-0132,INV-02-0132,2023-10,1466934
RCT-02-0133,INV-02-0133,2023-10,1466934
RCT-02-0134,INV-02-0134,2023-10,1466934
RCT-02-0135,INV-02-0135,2023-10,1466934
RCT-02-0136,INV-02-0136,2023-10,1466934
RCT-02-0137,INV-02-0137,2023-10,1466934
RCT-02-0138,INV-02-0138,2023-10,1466934
RCT-02-0139,INV-02-0139,2023-10,1466934
RCT-02-0140,INV-02-0140,2023-10,1466934
RCT-02-0141,INV-02-0141,2023-10,1466934
RCT-02-0142,INV-02-0142,2023-10,1466934
RCT-02-0143,INV-02-0143,2023-10,1466934
RCT-02-0144,INV-02-0144,2023-10,1466934
RCT-02-0145,INV-02-0145,2023-10,1466934
RCT-02-0146,INV-02-0146,2023-10,1466934
RCT-02-0147,INV-02-0147,2023-10,1466934
RCT-02-0148,INV-02-0148,2023-10,1466934
RCT-02-0149,INV-02-0149,2023-10,1466934
RCT-02-0150,INV-02-0150,2023-10,1466934
RCT-02-0151,INV-02-0151,2023-10,1466934
RCT-02-0152,INV-02-0152,2023-10,1466934
RCT-02-0153,INV-02-0153,2023-10,1466934
RCT-02-0154,INV-02-0154,2023-10,1466934
RCT-02-0155,INV-02-0155,2023-10,1466934
RCT-02-0156,INV-02-0156,2023-10,1466934
RCT-02-0157,INV-02-0157,2023-10,1466934
RCT-02-0158,INV-02-0158,2023-10,1466934
RCT-02-0159,INV-02-0159,2023-10,1466934
RCT-02-0160,INV-02-0160,2023-10,1466934
RCT-02-0161,INV-02-0161,2023-10,1466934
RCT-02-0162,INV-02-0162,2023-10,1466934
RCT-02-0163,INV-02-0163,2023-10,1466934
RCT-02-0164,INV-02-0164,2023-10,1466934
RCT-02-0165,INV-02-0165,2023-10,1466934
RCT-02-0166,INV-02-0166,2023-10,1466934
RCT-02-0167,INV-02-0167,2023-10,1466934
RCT-02-0168,INV-02-0168,2023-10,1466934
RCT-02-0169,INV-02-0169,2023-10,1466934
RCT-02-0170,INV-02-0170,2023-10,1466934
RCT-02-0171,INV-02-0171,2023-10,1466934
RCT-02-0172,INV-02-0172,2023-10,1466934
RCT-02-0173,INV-02-0173,2023-10,1466934
RCT-02-0174,INV-02-0174,2023-10,1466934
RCT-02-0175,INV-02-0175,2023-10,1466934
RCT-02-0176,INV-02-0176,2023-10,1466934
RCT-02-0177,INV-02-0177,2023-10,1466934
RCT-02-0178,INV-02-0178,2023-10,1466934
RCT-02-0179,INV-02-0179,2023-10,1466934
RCT-02-0180,INV-02-0180,2023-10,1466934
RCT-02-0181,INV-02-0181,2023-10,1466934
RCT-02-0182,INV-02-0182,2023-10,1466934
RCT-02-0183,INV-02-0183,2023-10,1466934
RCT-02-0184,INV-02-0184,2023-10,1466934
RCT-02-0185,INV-02-0185,2023-10,1466934
RCT-02-0186,INV-02-0186,2023-10,1466934
RCT-02-0187,INV-02-0187,2023-10,1466934
RCT-02-0188,INV-02-0188,2023-10,1466934
RCT-02-0189,INV-02-0189,2023-10,1466934
RCT-02-0190,INV-02-0190,2023-10,1466934
RCT-02-0191,INV-02-0191,2023-10,1466934
RCT-02-0192,INV-02-0192,2023-10,1466934
RCT-02-0193,INV-02-0193,2023-10,1466934
RCT-02-0194,INV-02-0194,2023-10,1466934
RCT-02-0195,INV-02-0195,2023-10,1466934
RCT-02-0196,INV-02-0196,2023-10,1466934
RCT-02-0197,INV-02-0197,2023-10,1466934
RCT-02-0198,INV-02-0198,2023-10,1466934
RCT-02-0199,INV-02-0199,2023-10,1466934
RCT-02-0200,INV-02-0200,2023-10,1466934
RCT-02-0201,INV-02-0201,2023-10,1466934
RCT-02-0202,INV-02-0202,2023-10,1466934
RCT-02-0203,INV-02-0203,2023-10,1466934
RCT-02-0204,INV-02-0204,2023-10,1466934
RCT-02-0205,INV-02-0205,2023-10,1466934
RCT-02-0206,INV-02-0206,2023-10,1466934
RCT-02-0207,INV-02-0207,2023-10,1466934
RCT-02-0208,INV-02-0208,2023-10,1466934
RCT-02-0209,INV-02-0209,2023-10,1466934
RCT-02-0210,INV-02-0210,2023-10,1466934
RCT-02-0211,INV-02-0211,2023-10,1466934
RCT-02-0212,INV-02-0212,2023-10,1466934
RCT-02-0213,INV-02-0213,2023-10,1466934
RCT-02-0214,INV-02-0214,2023-10,1466934
RCT-02-0215,INV-02-0215,2023-10,1466934
RCT-02-0216,INV-02-0216,2023-10,1466934
RCT-02-0217,INV-02-0217,2023-10,1466934
RCT-02-0218,INV-02-0218,2023-10,1466934
RCT-02-0219,INV-02-0219,2023-10,1466934
RCT-02-0220,INV-02-0220,2023-10,1466934
RCT-02-0221,INV-02-0221,2023-10,1466934
RCT-02-0222,INV-02-0222,2023-10,1466934
RCT-02-0223,INV-02-0223,2023-10,1466934
RCT-02-0224,INV-02-0224,2023-10,1466934
RCT-02-0225,INV-02-0225,2023-10,1466934
RCT-02-0226,INV-02-0226,2023-10,1466934
RCT-02-0227,INV-02-0227,2023-10,1466934
RCT-02-0228,INV-02-0228,2023-10,1466934
RCT-02-0229,INV-02-0229,2023-10,1466934
RCT-02-0230,INV-02-0230,2023-10,1466934
RCT-02-0231,INV-02-0231,2023-10,1466934
RCT-02-0232,INV-02-0232,2023-10,1466934
RCT-02-0233,INV-02-0233,2023-10,1466934
RCT-02-0234,INV-02-0234,2023-10,1466934
RCT-02-0235,INV-02-0235,2023-10,1466934
RCT-02-0236,INV-02-0236,2023-10,1466934
RCT-02-0237,INV-02-0237,2023-10,1466934
RCT-02-0238,INV-02-0238,2023-10,1466934
RCT-02-0239,INV-02-0239,2023-10,1466934
RCT-02-0240,INV-02-0240,2023-10,1466934
RCT-02-0241,INV-02-0241,2023-10,1466934
RCT-02-0242,INV-02-0242,2023-10,1466934
RCT-02-0243,INV-02-0243,2023-10,1466934
RCT-02-0244,INV-02-0244,2023-10,1466934
RCT-02-0245,INV-02-0245,2023-10,1466934
RCT-02-0246,INV-02-0246,2023-10,1466934
RCT-02-0247,INV-02-0247,2023-10,1466934
RCT-02-0248,INV-02-0248,2023-10,1466934
RCT-02-0249,INV-02-0249,2023-10,1466934
RCT-02-0250,INV-02-0250,2023-10,1466934
RCT-02-0251,INV-02-0251,2023-10,1466934
RCT-02-0252,INV-02-0252,2023-10,1466934
RCT-02-0253,INV-02-0253,2023-10,1466934
RCT-02-0254,INV-02-0254,2023-10,1466934
RCT-02-0255,INV-02-0255,2023-10,1466934
RCT-02-0256,INV-02-0256,2023-10,1466934
RCT-02-0257,INV-02-0257,2023-10,1466934
RCT-02-0258,INV-02-0258,2023-10,1466934
RCT-02-0259,INV-02-0259,2023-10,1466934
RCT-02-0260,INV-02-0260,2023-10,1466934
RCT-02-0261,INV-02-0261,2023-10,1466934
RCT-02-0262,INV-02-0262,2023-10,1466934
RCT-02-0263,INV-02-0263,2023-10,1466934
RCT-02-0264,INV-02-0264,2023-10,1466934
RCT-02-0265,INV-02-0265,2023-10,1466934
RCT-02-0266,INV-02-0266,2023-10,1466934
RCT-02-0267,INV-02-0267,2023-10,1466934
RCT-02-0268,INV-02-0268,2023-10,1466934
RCT-02-0269,INV-02-0269,2023-10,1466934
RCT-02-0270,INV-02-0270,2023-10,1466934
RCT-02-0271,INV-02-0271,2023-10,1466934
RCT-02-0272,INV-02-0272,2023-10,1466934
RCT-02-0273,INV-02-0273,2023-10,1466934
RCT-02-0274,INV-02-0274,2023-10,1466934
RCT-02-0275,INV-02-0275,2023-10,1466934
RCT-02-0276,INV-02-0276,2023-10,1466934
RCT-02-0277,INV-02-0277,2023-10,1466934
RCT-02-0278,INV-02-0278,2023-10,1466934
RCT-02-0279,INV-02-0279,2023-10,1466934
RCT-02-0280,INV-02-0280,2023-10,1466934
RCT-02-0281,INV-02-0281,2023-10,1466934
RCT-02-0282,INV-02-0282,2023-10,1466934
RCT-02-0283,INV-02-0283,2023-10,1466934
RCT-02-0284,INV-02-0284,2023-10,1466934
RCT-02-0285,INV-02-0285,2023-10,1466934
RCT-02-0286,INV-02-0286,2023-10,1466934
RCT-02-0287,INV-02-0287,2023-10,1466934
RCT-02-0288,INV-02-0288,2023-10,1466934
RCT-02-0289,INV-02-0289,2023-10,1466934
RCT-02-0290,INV-02-0290,2023-10,1466934
RCT-02-0291,INV-02-0291,2023-10,1466934
RCT-02-0292,INV-02-0292,2023-10,1466934
RCT-02-0293,INV-02-0293,2023-10,1466934
RCT-02-0294,INV-02-0294,2023-10,1466934
RCT-02-0295,INV-02-0295,2023-10,1466934
RCT-02-0296,INV-02-0296,2023-10,1466934
RCT-02-0297,INV-02-0297,2023-10,1466934
RCT-02-0298,INV-02-0298,2023-10,1466934
RCT-02-0299,INV-02-0299,2023-10,1466934
RCT-02-0300,INV-02-0300,2023-10,1466934
RCT-02-0301,INV-02-0301,2023-10,1466934
RCT-02-0302,INV-02-0302,2023-10,1466934
RCT-02-0303,INV-02-0303,2023-10,1466934
RCT-02-0304,INV-02-0304,2023-10,1466934
RCT-02-0305,INV-02-0305,2023-10,1466934
RCT-02-0306,INV-02-0306,2023-10,1466934
RCT-02-0307,INV-02-0307,2023-10,1466934
RCT-02-0308,INV-02-0308,2023-10,1466934
RCT-02-0309,INV-02-0309,2023-10,1466934
RCT-02-0310,INV-02-0310,2023-10,1466934
RCT-02-0311,INV-02-0311,2023-10,1466933
RCT-02-0312,INV-02-0312,2023-10,1466933
RCT-02-0313,INV-02-0313,2023-10,1466933
RCT-02-0314,INV-02-0314,2023-10,1466933
RCT-02-0315,INV-02-0315,2023-10,1466933
RCT-02-0316,INV-02-0316,2023-10,1466933
RCT-02-0317,INV-02-0317,2023-10,1466933
RCT-02-0318,INV-02-0318,2023-10,1466933
RCT-02-0319,INV-02-0319,2023-10,1466933
RCT-02-0320,INV-02-0320,2023-10,1466933
RCT-02-0321,INV-02-0321,2023-10,1466933
RCT-02-0322,INV-02-0322,2023-10,1466933
RCT-02-0323,INV-02-0323,2023-10,1466933
RCT-02-0324,INV-02-0324,2023-10,1466933
RCT-02-0325,INV-02-0325,2023-10,1466933
RCT-02-0326,INV-02-0326,2023-10,1466933
RCT-02-0327,INV-02-0327,2023-10,1466933
RCT-02-0328,INV-02-0328,2023-10,1466933
RCT-02-0329,INV-02-0329,2023-10,1466933
RCT-02-0330,INV-02-0330,2023-10,1466933
RCT-02-0331,INV-02-0331,2023-10,1466933
RCT-02-0332,INV-02-0332,2023-10,1466933
RCT-02-0333,INV-02-0333,2023-10,1466933
RCT-02-0334,INV-02-0334,2023-10,1466933
RCT-02-0335,INV-02-0335,2023-10,1466933
RCT-02-0336,INV-02-0336,2023-10,1466933
RCT-02-0337,INV-02-0337,2023-10,1466933
RCT-02-0338,INV-02-0338,2023-10,1466933
RCT-02-0339,INV-02-0339,2023-10,1466933
RCT-02-0340,INV-02-0340,2023-10,1466933
RCT-02-0341,INV-02-0341,2023-10,1466933
RCT-02-0342,INV-02-0342,2023-10,1466933
RCT-02-0343,INV-02-0343,2023-10,1466933
RCT-02-0344,INV-02-0344,2023-10,1466933
RCT-02-0345,INV-02-0345,2023-10,1466933
RCT-02-0346,INV-02-0346,2023-10,1466933
RCT-02-0347,INV-02-0347,2023-10,1466933
RCT-02-0348,INV-02-0348,2023-10,1466933
RCT-02-0349,INV-02-0349,2023-10,1466933
RCT-02-0350,INV-02-0350,2023-10,1466933
RCT-02-0351,INV-02-0351,2023-10,1466933
RCT-02-0352,INV-02-0352,2023-10,1466933
RCT-02-0353,INV-02-0353,2023-10,1466933
RCT-02-0354,INV-02-0354,2023-10,1466933
RCT-02-0355,INV-02-0355,2023-10,1466933
RCT-02-0356,INV-02-0356,2023-10,1466933
RCT-02-0357,INV-02-0357,2023-10,1466933
RCT-02-0358,INV-02-0358,2023-10,1466933
RCT-02-0359,INV-02-0359,2023-10,1466933
RCT-02-0360,INV-02-0360,2023-10,1466933
RCT-02-0361,INV-02-0361,2023-10,1466933
RCT-02-0362,INV-02-0362,2023-10,1466933
RCT-02-0363,INV-02-0363,2023-10,1466933
RCT-02-0364,INV-02-0364,2023-10,1466933
RCT-02-0365,INV-02-0365,2023-10,1466933
RCT-02-0366,INV-02-0366,2023-10,1466933
RCT-02-0367,INV-02-0367,2023-10,1466933
RCT-02-0368,INV-02-0368,2023-10,1466933
RCT-02-0369,INV-02-0369,2023-10,1466933
RCT-02-0370,INV-02-0370,2023-10,1466933
RCT-02-0371,INV-02-0371,2023-10,1466933
RCT-02-0372,INV-02-0372,2023-10,1466933
RCT-02-0373,INV-02-0373,2023-10,1466933
RCT-02-0374,INV-02-0374,2023-10,1466933
RCT-02-0375,INV-02-0375,2023-10,1466933
RCT-02-0376,INV-02-0376,2023-10,1466933
RCT-02-0377,INV-02-0377,2023-10,1466933
RCT-02-0378,INV-02-0378,2023-10,1466933
RCT-02-0379,INV-02-0379,2023-10,1466933
RCT-02-0380,INV-02-0380,2023-10,1466933
RCT-02-0381,INV-02-0381,2023-10,1466933
RCT-02-0382,INV-02-0382,2023-10,1466933
RCT-02-0383,INV-02-0383,2023-10,1466933
RCT-02-0384,INV-02-0384,2023-10,1466933
RCT-02-0385,INV-02-0385,2023-10,1466933
RCT-02-0386,INV-02-0386,2023-10,1466933
RCT-02-0387,INV-02-0387,2023-10,1466933
RCT-02-0388,INV-02-0388,2023-10,1466933
RCT-02-0389,INV-02-0389,2023-10,1466933
RCT-02-0390,INV-02-0390,2023-10,1466933
RCT-02-0391,INV-02-0391,2023-10,1466933
RCT-02-0392,INV-02-0392,2023-10,1466933
RCT-02-0393,INV-02-0393,2023-10,1466933
RCT-02-0394,INV-02-0394,2023-10,1466933
RCT-02-0395,INV-02-0395,2023-10,1466933
RCT-02-0396,INV-02-0396,2023-10,1466933
RCT-02-0397,INV-02-0397,2023-10,1466933
RCT-02-0398,INV-02-0398,2023-10,1466933
RCT-02-0399,INV-02-0399,2023-10,1466933
RCT-02-0400,INV-02-0400,2023-10,1466933
RCT-02-0401,INV-02-0401,2023-10,1466933
RCT-02-0402,INV-02-0402,2023-10,1466933
RCT-02-0403,INV-02-0403,2023-10,1466933
RCT-02-0404,INV-02-0404,2023-10,1466933
RCT-02-0405,INV-02-0405,2023-10,1466933
RCT-02-0406,INV-02-0406,2023-10,1466933
RCT-02-0407,INV-02-0407,2023-10,1466933
RCT-02-0408,INV-02-0408,2023-10,1466933
RCT-02-0409,INV-02-0409,2023-10,1466933
RCT-02-0410,INV-02-0410,2023-10,1466933
RCT-02-0411,INV-02-0411,2023-10,1466933
RCT-02-0412,INV-02-0412,2023-10,1466933
RCT-02-0413,INV-02-0413,2023-10,1466933
RCT-02-0414,INV-02-0414,2023-10,1466933
RCT-02-0415,INV-02-0415,2023-10,1466933
RCT-02-0416,INV-02-0416,2023-10,1466933
RCT-02-0417,INV-02-0417,2023-10,1466933
RCT-02-0418,INV-02-0418,2023-10,1466933
RCT-02-0419,INV-02-0419,2023-10,1466933
RCT-02-0420,INV-02-0420,2023-10,1466933
RCT-02-0421,INV-02-0421,2023-10,1466933
RCT-02-0422,INV-02-0422,2023-10,1466933
RCT-02-0423,INV-02-0423,2023-10,1466933
RCT-02-0424,INV-02-0424,2023-10,1466933
RCT-02-0425,INV-02-0425,2023-10,1466933
RCT-02-0426,INV-02-0426,2023-10,1466933
RCT-02-0427,INV-02-0427,2023-10,1466933
RCT-02-0428,INV-02-0428,2023-10,1466933
RCT-02-0429,INV-02-0429,2023-10,1466933
RCT-02-0430,INV-02-0430,2023-10,1466933
RCT-02-0431,INV-02-0431,2023-10,1466933
RCT-02-0432,INV-02-0432,2023-10,1466933
RCT-02-0433,INV-02-0433,2023-10,1466933
RCT-02-0434,INV-02-0434,2023-10,1466933
RCT-02-0435,INV-02-0435,2023-10,1466933
RCT-02-0436,INV-02-0436,2023-10,1466933
RCT-02-0437,INV-02-0437,2023-10,1466933
RCT-02-0438,INV-02-0438,2023-10,1466933
RCT-02-0439,INV-02-0439,2023-10,1466933
RCT-02-0440,INV-02-0440,2023-10,1466933
RCT-02-0441,INV-02-0441,2023-10,1466933
RCT-02-0442,INV-02-0442,2023-10,1466933
RCT-02-0443,INV-02-0443,2023-10,1466933
RCT-02-0444,INV-02-0444,2023-10,1466933
RCT-02-0445,INV-02-0445,2023-10,1466933
RCT-02-0446,INV-02-0446,2023-10,1466933
RCT-02-0447,INV-02-0447,2023-10,1466933
RCT-02-0448,INV-02-0448,2023-10,1466933
RCT-02-0449,INV-02-0449,2023-10,1466933
RCT-02-0450,INV-02-0450,2023-10,1466933
RCT-02-0451,INV-02-0451,2023-10,1466933
RCT-02-0452,INV-02-0452,2023-10,1466933
RCT-02-0453,INV-02-0453,2023-10,1466933
RCT-02-0454,INV-02-0454,2023-10,1466933
RCT-02-0455,INV-02-0455,2023-10,1466933
RCT-02-0456,INV-02-0456,2023-10,1466933
RCT-02-0457,INV-02-0457,2023-10,1466933
RCT-02-0458,INV-02-0458,2023-10,1466933
RCT-02-0459,INV-02-0459,2023-10,1466933
RCT-02-0460,INV-02-0460,2023-10,1466933
RCT-02-0461,INV-02-0461,2023-10,1466933
RCT-02-0462,INV-02-0462,2023-10,1466933
RCT-02-0463,INV-02-0463,2023-10,1466933
RCT-02-0464,INV-02-0464,2023-10,1466933
RCT-02-0465,INV-02-0465,2023-10,1466933
RCT-02-0466,INV-02-0466,2023-10,1466933
RCT-02-0467,INV-02-0467,2023-10,1466933
RCT-02-0468,INV-02-0468,2023-10,1466933
RCT-02-0469,INV-02-0469,2023-10,1466933
RCT-02-0470,INV-02-0470,2023-10,1466933
RCT-02-0471,INV-02-0471,2023-10,1466933
RCT-02-0472,INV-02-0472,2023-10,1466933
RCT-02-0473,INV-02-0473,2023-10,1466933
RCT-02-0474,INV-02-0474,2023-10,1466933
RCT-02-0475,INV-02-0475,2023-10,1466933
RCT-02-0476,INV-02-0476,2023-10,1466933
RCT-02-0477,INV-02-0477,2023-10,1466933
RCT-02-0478,INV-02-0478,2023-10,1466933
RCT-02-0479,INV-02-0479,2023-10,1466933
RCT-02-0480,INV-02-0480,2023-10,1466933
RCT-02-0481,INV-02-0481,2023-10,1466933
RCT-02-0482,INV-02-0482,2023-10,1466933
RCT-02-0483,INV-02-0483,2023-10,1466933
RCT-02-0484,INV-02-0484,2023-10,1466933
RCT-02-0485,INV-02-0485,2023-10,1466933
RCT-02-0486,INV-02-0486,2023-10,1466933
RCT-02-0487,INV-02-0487,2023-10,1466933
RCT-02-0488,INV-02-0488,2023-10,1466933
RCT-02-0489,INV-02-0489,2023-10,1466933
RCT-02-0490,INV-02-0490,2023-10,1466933
RCT-02-0491,INV-02-0491,2023-10,1466933
RCT-02-0492,INV-02-0492,2023-10,1466933
RCT-02-0493,INV-02-0493,2023-10,1466933
RCT-02-0494,INV-02-0494,2023-10,1466933
RCT-02-0495,INV-02-0495,2023-10,1466933
RCT-02-0496,INV-02-0496,2023-10,1466933
RCT-02-0497,INV-02-0497,2023-10,1466933
RCT-02-0498,INV-02-0498,2023-10,1466933
RCT-02-0499,INV-02-0499,2023-10,1466933
RCT-02-0500,INV-02-0500,2023-10,1466933
RCT-02-SVC,INV-02-SVC,2023-10,111833333
RCT-03-0001,INV-03-0001,2023-11,186000000
RCT-03-0002,INV-03-0002,2023-11,1490982
RCT-03-0003,INV-03-0003,2023-11,1490982
RCT-03-0004,INV-03-0004,2023-11,1490982
RCT-03-0005,INV-03-0005,2023-11,1490982
RCT-03-0006,INV-03-0006,2023-11,1490982
RCT-03-0007,INV-03-0007,2023-11,1490982
RCT-03-0008,INV-03-0008,2023-11,1490982
RCT-03-0009,INV-03-0009,2023-11,1490982
RCT-03-0010,INV-03-0010,2023-11,1490982
RCT-03-0011,INV-03-0011,2023-11,1490982
RCT-03-0012,INV-03-0012,2023-11,1490982
RCT-03-0013,INV-03-0013,2023-11,1490982
RCT-03-0014,INV-03-0014,2023-11,1490982
RCT-03-0015,INV-03-0015,2023-11,1490982
RCT-03-0016,INV-03-0016,2023-11,1490982
RCT-03-0017,INV-03-0017,2023-11,1490982
RCT-03-0018,INV-03-0018,2023-11,1490982
RCT-03-0019,INV-03-0019,2023-11,1490982
RCT-03-0020,INV-03-0020,2023-11,1490982
RCT-03-0021,INV-03-0021,2023-11,1490982
RCT-03-0022,INV-03-0022,2023-11,1490982
RCT-03-0023,INV-03-0023,2023-11,1490982
RCT-03-0024,INV-03-0024,2023-11,1490982
RCT-03-0025,INV-03-0025,2023-11,1490982
RCT-03-0026,INV-03-0026,2023-11,1490982
RCT-03-0027,INV-03-0027,2023-11,1490982
RCT-03-0028,INV-03-0028,2023-11,1490982
RCT-03-0029,INV-03-0029,2023-11,1490982
RCT-03-0030,INV-03-0030,2023-11,1490982
RCT-03-0031,INV-03-0031,2023-11,1490982
RCT-03-0032,INV-03-0032,2023-11,1490982
RCT-03-0033,INV-03-0033,2023-11,1490982
RCT-03-0034,INV-03-0034,2023-11,1490982
RCT-03-0035,INV-03-0035,2023-11,1490982
RCT-03-0036,INV-03-0036,2023-11,1490982
RCT-03-0037,INV-03-0037,2023-11,1490982
RCT-03-0038,INV-03-0038,2023-11,1490982
RCT-03-0039,INV-03-0039,2023-11,1490982
RCT-03-0040,INV-03-0040,2023-11,1490982
RCT-03-0041,INV-03-0041,2023-11,1490982
RCT-03-0042,INV-03-0042,2023-11,1490982
RCT-03-0043,INV-03-0043,2023-11,1490982
RCT-03-0044,INV-03-0044,2023-11,1490982
RCT-03-0045,INV-03-0045,2023-11,1490982
RCT-03-0046,INV-03-0046,2023-11,1490982
RCT-03-0047,INV-03-0047,2023-11,1490982
RCT-03-0048,INV-03-0048,2023-11,1490982
RCT-03-0049,INV-03-0049,2023-11,1490982
RCT-03-0050,INV-03-0050,2023-11,1490982
RCT-03-0051,INV-03-0051,2023-11,1490982
RCT-03-0052,INV-03-0052,2023-11,1490982
RCT-03-0053,INV-03-0053,2023-11,1490982
RCT-03-0054,INV-03-0054,2023-11,1490982
RCT-03-0055,INV-03-0055,2023-11,1490982
RCT-03-0056,INV-03-0056,2023-11,1490982
RCT-03-0057,INV-03-0057,2023-11,1490982
RCT-03-0058,INV-03-0058,2023-11,1490982
RCT-03-0059,INV-03-0059,2023-11,1490982
RCT-03-0060,INV-03-0060,2023-11,1490982
RCT-03-0061,INV-03-0061,2023-11,1490982
RCT-03-0062,INV-03-0062,2023-11,1490982
RCT-03-0063,INV-03-0063,2023-11,1490982
RCT-03-0064,INV-03-0064,2023-11,1490982
RCT-03-0065,INV-03-0065,2023-11,1490982
RCT-03-0066,INV-03-0066,2023-11,1490982
RCT-03-0067,INV-03-0067,2023-11,1490982
RCT-03-0068,INV-03-0068,2023-11,1490982
RCT-03-0069,INV-03-0069,2023-11,1490982
RCT-03-0070,INV-03-0070,2023-11,1490982
RCT-03-0071,INV-03-0071,2023-11,1490982
