period,customer_id,gpu_cents,power_cents,support_cents,retry_cents,total_cents
2023-10,CUS-0016,616112,88016,132024,44008,880160
2023-10,CUS-0017,616112,88016,132024,44008,880160
2023-10,CUS-0018,616112,88016,132024,44008,880160
2023-10,CUS-0019,616112,88016,132024,44008,880160
2023-10,CUS-0020,616112,88016,132024,44008,880160
2023-10,CUS-0021,616112,88016,132024,44008,880160
2023-10,CUS-0022,616112,88016,132024,44008,880160
2023-10,CUS-0023,616112,88016,132024,44008,880160
2023-10,CUS-0024,616112,88016,132024,44008,880160
2023-10,CUS-0025,616112,88016,132024,44008,880160
2023-10,CUS-0026,616112,88016,132024,44008,880160
2023-10,CUS-0027,616112,88016,132024,44008,880160
2023-10,CUS-0028,616112,88016,132024,44008,880160
2023-10,CUS-0029,616112,88016,132024,44008,880160
2023-10,CUS-0030,616112,88016,132024,44008,880160
2023-10,CUS-0031,616112,88016,132024,44008,880160
2023-10,CUS-0032,616112,88016,132024,44008,880160
2023-10,CUS-0033,616112,88016,132024,44008,880160
2023-10,CUS-0034,616112,88016,132024,44008,880160
2023-10,CUS-0035,616112,88016,132024,44008,880160
2023-10,CUS-0036,616112,88016,132024,44008,880160
2023-10,CUS-0037,616112,88016,132024,44008,880160
2023-10,CUS-0038,616112,88016,132024,44008,880160
2023-10,CUS-0039,616112,88016,132024,44008,880160
2023-10,CUS-0040,616112,88016,132024,44008,880160
2023-10,CUS-0041,616112,88016,132024,44008,880160
2023-10,CUS-0042,616112,88016,132024,44008,880160
2023-10,CUS-0043,616112,88016,132024,44008,880160
2023-10,CUS-0044,616112,88016,132024,44008,880160
2023-10,CUS-0045,616112,88016,132024,44008,880160
2023-10,CUS-0046,616112,88016,132024,44008,880160
2023-10,CUS-0047,616112,88016,132024,44008,880160
2023-10,CUS-0048,616112,88016,132024,44008,880160
2023-10,CUS-0049,616112,88016,132024,44008,880160
2023-10,CUS-0050,616112,88016,132024,44008,880160
2023-10,CUS-0051,616112,88016,132024,44008,880160
2023-10,CUS-0052,616112,88016,132024,44008,880160
2023-10,CUS-0053,616112,88016,132024,44008,880160
2023-10,CUS-0054,616112,88016,132024,44008,880160
2023-10,CUS-0055,616112,88016,132024,44008,880160
2023-10,CUS-0056,616112,88016,132024,44008,880160
2023-10,CUS-0057,616112,88016,132024,44008,880160
2023-10,CUS-0058,616112,88016,132024,44008,880160
2023-10,CUS-0059,616112,88016,132024,44008,880160
2023-10,CUS-0060,616112,88016,132024,44008,880160
2023-10,CUS-0061,616112,88016,132024,44008,880160
2023-10,CUS-0062,616112,88016,132024,44008,880160
2023-10,CUS-0063,616112,88016,132024,44008,880160
2023-10,CUS-0064,616112,88016,132024,44008,880160
2023-10,CUS-0065,616112,88016,132024,44008,880160
2023-10,CUS-0066,616112,88016,132024,44008,880160
2023-10,CUS-0067,616112,88016,132024,44008,880160
2023-10,CUS-0068,616112,88016,132024,44008,880160
2023-10,CUS-0069,616112,88016,132024,44008,880160
2023-10,CUS-0070,616112,88016,132024,44008,880160
2023-10,CUS-0071,616112,88016,132024,44008,880160
2023-10,CUS-0072,616112,88016,132024,44008,880160
2023-10,CUS-0073,616112,88016,132024,44008,880160
2023-10,CUS-0074,616112,88016,132024,44008,880160
2023-10,CUS-0075,616112,88016,132024,44008,880160
2023-10,CUS-0076,616112,88016,132024,44008,880160
2023-10,CUS-0077,616112,88016,132024,44008,880160
2023-10,CUS-0078,616112,88016,132024,44008,880160
2023-10,CUS-0079,616112,88016,132024,44008,880160
2023-10,CUS-0080,616112,88016,132024,44008,880160
2023-10,CUS-0081,616112,88016,132024,44008,880160
2023-10,CUS-0082,616112,88016,132024,44008,880160
2023-10,CUS-0083,616112,88016,132024,44008,880160
2023-10,CUS-0084,616112,88016,132024,44008,880160
2023-10,CUS-0085,616112,88016,132024,44008,880160
2023-10,CUS-0086,616112,88016,132024,44008,880160
2023-10,CUS-0087,616112,88016,132024,44008,880160
2023-10,CUS-0088,616112,88016,132024,44008,880160
2023-10,CUS-0089,616112,88016,132024,44008,880160
2023-10,CUS-0090,616112,88016,132024,44008,880160
2023-10,CUS-0091,616112,88016,132024,44008,880160
2023-10,CUS-0092,616112,88016,132024,44008,880160
2023-10,CUS-0093,616112,88016,132024,44008,880160
2023-10,CUS-0094,616112,88016,132024,44008,880160
2023-10,CUS-0095,616112,88016,132024,44008,880160
2023-10,CUS-0096,616112,88016,132024,44008,880160
2023-10,CUS-0097,616112,88016,132024,44008,880160
2023-10,CUS-0098,616112,88016,132024,44008,880160
2023-10,CUS-0099,616112,88016,132024,44008,880160
2023-10,CUS-0100,616112,88016,132024,44008,880160
2023-10,CUS-0101,616112,88016,132024,44008,880160
2023-10,CUS-0102,616112,88016,132024,44008,880160
2023-10,CUS-0103,616112,88016,132024,44008,880160
2023-10,CUS-0104,616112,88016,132024,44008,880160
2023-10,CUS-0105,616112,88016,132024,44008,880160
2023-10,CUS-0106,616112,88016,132024,44008,880160
2023-10,CUS-0107,616112,88016,132024,44008,880160
2023-10,CUS-0108,616112,88016,132024,44008,880160
2023-10,CUS-0109,616112,88016,132024,44008,880160
2023-10,CUS-0110,616112,88016,132024,44008,880160
2023-10,CUS-0111,616112,88016,132024,44008,880160
2023-10,CUS-0112,616112,88016,132024,44008,880160
2023-10,CUS-0113,616112,88016,132024,44008,880160
2023-10,CUS-0114,616112,88016,132024,44008,880160
2023-10,CUS-0115,616112,88016,132024,44008,880160
2023-10,CUS-0116,616112,88016,132024,44008,880160
2023-10,CUS-0117,616112,88016,132024,44008,880160
2023-10,CUS-0118,616112,88016,132024,44008,880160
2023-10,CUS-0119,616112,88016,132024,44008,880160
2023-10,CUS-0120,616112,88016,132024,44008,880160
2023-10,CUS-0121,616112,88016,132024,44008,880160
2023-10,CUS-0122,616112,88016,132024,44008,880160
2023-10,CUS-0123,616112,88016,132024,44008,880160
2023-10,CUS-0124,616112,88016,132024,44008,880160
2023-10,CUS-0125,616112,88016,132024,44008,880160
2023-10,CUS-0126,616112,88016,132024,44008,880160
2023-10,CUS-0127,616112,88016,132024,44008,880160
2023-10,CUS-0128,616112,88016,132024,44008,880160
2023-10,CUS-0129,616112,88016,132024,44008,880160
2023-10,CUS-0130,616112,88016,132024,44008,880160
2023-10,CUS-0131,616112,88016,132024,44008,880160
2023-10,CUS-0132,616112,88016,132024,44008,880160
2023-10,CUS-0133,616112,88016,132024,44008,880160
2023-10,CUS-0134,616112,88016,132024,44008,880160
2023-10,CUS-0135,616112,88016,132024,44008,880160
2023-10,CUS-0136,616112,88016,132024,44008,880160
2023-10,CUS-0137,616112,88016,132024,44008,880160
2023-10,CUS-0138,616112,88016,132024,44008,880160
2023-10,CUS-0139,616112,88016,132024,44008,880160
2023-10,CUS-0140,616112,88016,132024,44008,880160
2023-10,CUS-0141,616112,88016,132024,44008,880160
2023-10,CUS-0142,616112,88016,132024,44008,880160
2023-10,CUS-0143,616112,88016,132024,44008,880160
2023-10,CUS-0144,616112,88016,132024,44008,880160
2023-10,CUS-0145,616112,88016,132024,44008,880160
2023-10,CUS-0146,616112,88016,132024,44008,880160
2023-10,CUS-0147,616112,88016,132024,44008,880160
2023-10,CUS-0148,616112,88016,132024,44008,880160
2023-10,CUS-0149,616112,88016,132024,44008,880160
2023-10,CUS-0150,616112,88016,132024,44008,880160
2023-10,CUS-0151,616112,88016,132024,44008,880160
2023-10,CUS-0152,616112,88016,132024,44008,880160
2023-10,CUS-0153,616112,88016,132024,44008,880160
2023-10,CUS-0154,616112,88016,132024,44008,880160
2023-10,CUS-0155,616112,88016,132024,44008,880160
2023-10,CUS-0156,616112,88016,132024,44008,880160
2023-10,CUS-0157,616112,88016,132024,44008,880160
2023-10,CUS-0158,616112,88016,132024,44008,880160
2023-10,CUS-0159,616112,88016,132024,44008,880160
2023-10,CUS-0160,616112,88016,132024,44008,880160
2023-10,CUS-0161,616112,88016,132024,44008,880160
2023-10,CUS-0162,616112,88016,132024,44008,880160
2023-10,CUS-0163,616112,88016,132024,44008,880160
2023-10,CUS-0164,616112,88016,132024,44008,880160
2023-10,CUS-0165,616112,88016,132024,44008,880160
2023-10,CUS-0166,616112,88016,132024,44008,880160
2023-10,CUS-0167,616112,88016,132024,44008,880160
2023-10,CUS-0168,616112,88016,132024,44008,880160
2023-10,CUS-0169,616112,88016,132024,44008,880160
2023-10,CUS-0170,616112,88016,132024,44008,880160
2023-10,CUS-0171,616112,88016,132024,44008,880160
2023-10,CUS-0172,616112,88016,132024,44008,880160
2023-10,CUS-0173,616112,88016,132024,44008,880160
2023-10,CUS-0174,616112,88016,132024,44008,880160
2023-10,CUS-0175,616112,88016,132024,44008,880160
2023-10,CUS-0176,616112,88016,132024,44008,880160
2023-10,CUS-0177,616112,88016,132024,44008,880160
2023-10,CUS-0178,616112,88016,132024,44008,880160
2023-10,CUS-0179,616112,88016,132024,44008,880160
2023-10,CUS-0180,616112,88016,132024,44008,880160
2023-10,CUS-0181,616112,88016,132024,44008,880160
2023-10,CUS-0182,616112,88016,132024,44008,880160
2023-10,CUS-0183,616112,88016,132024,44008,880160
2023-10,CUS-0184,616112,88016,132024,44008,880160
2023-10,CUS-0185,616112,88016,132024,44008,880160
2023-10,CUS-0186,616112,88016,132024,44008,880160
2023-10,CUS-0187,616112,88016,132024,44008,880160
2023-10,CUS-0188,616112,88016,132024,44008,880160
2023-10,CUS-0189,616112,88016,132024,44008,880160
2023-10,CUS-0190,616112,88016,132024,44008,880160
2023-10,CUS-0191,616112,88016,132024,44008,880160
2023-10,CUS-0192,616112,88016,132024,44008,880160
2023-10,CUS-0193,616112,88016,132024,44008,880160
2023-10,CUS-0194,616112,88016,132024,44008,880160
2023-10,CUS-0195,616112,88016,132024,44008,880160
2023-10,CUS-0196,616112,88016,132024,44008,880160
2023-10,CUS-0197,616112,88016,132024,44008,880160
2023-10,CUS-0198,616112,88016,132024,44008,880160
2023-10,CUS-0199,616112,88016,132024,44008,880160
2023-10,CUS-0200,616112,88016,132024,44008,880160
2023-10,CUS-0201,616112,88016,132024,44008,880160
2023-10,CUS-0202,616112,88016,132024,44008,880160
2023-10,CUS-0203,616112,88016,132024,44008,880160
2023-10,CUS-0204,616112,88016,132024,44008,880160
2023-10,CUS-0205,616112,88016,132024,44008,880160
2023-10,CUS-0206,616112,88016,132024,44008,880160
2023-10,CUS-0207,616112,88016,132024,44008,880160
2023-10,CUS-0208,616112,88016,132024,44008,880160
2023-10,CUS-0209,616112,88016,132024,44008,880160
2023-10,CUS-0210,616112,88016,132024,44008,880160
2023-10,CUS-0211,616112,88016,132024,44008,880160
2023-10,CUS-0212,616112,88016,132024,44008,880160
2023-10,CUS-0213,616112,88016,132024,44008,880160
2023-10,CUS-0214,616112,88016,132024,44008,880160
2023-10,CUS-0215,616112,88016,132024,44008,880160
2023-10,CUS-0216,616112,88016,132024,44008,880160
2023-10,CUS-0217,616112,88016,132024,44008,880160
2023-10,CUS-0218,616112,88016,132024,44008,880160
2023-10,CUS-0219,616112,88016,132024,44008,880160
2023-10,CUS-0220,616112,88016,132024,44008,880160
2023-10,CUS-0221,616112,88016,132024,44008,880160
2023-10,CUS-0222,616112,88016,132024,44008,880160
2023-10,CUS-0223,616112,88016,132024,44008,880160
2023-10,CUS-0224,616112,88016,132024,44008,880160
2023-10,CUS-0225,616112,88016,132024,44008,880160
2023-10,CUS-0226,616112,88016,132024,44008,880160
2023-10,CUS-0227,616112,88016,132024,44008,880160
2023-10,CUS-0228,616112,88016,132024,44008,880160
2023-10,CUS-0229,616112,88016,132024,44008,880160
2023-10,CUS-0230,616112,88016,132024,44008,880160
2023-10,CUS-0231,616112,88016,132024,44008,880160
2023-10,CUS-0232,616112,88016,132024,44008,880160
2023-10,CUS-0233,616112,88016,132024,44008,880160
2023-10,CUS-0234,616112,88016,132024,44008,880160
2023-10,CUS-0235,616112,88016,132024,44008,880160
2023-10,CUS-0236,616112,88016,132024,44008,880160
2023-10,CUS-0237,616112,88016,132024,44008,880160
2023-10,CUS-0238,616112,88016,132024,44008,880160
2023-10,CUS-0239,616112,88016,132024,44008,880160
2023-10,CUS-0240,616112,88016,132024,44008,880160
2023-10,CUS-0241,616112,88016,132024,44008,880160
2023-10,CUS-0242,616112,88016,132024,44008,880160
2023-10,CUS-0243,616112,88016,132024,44008,880160
2023-10,CUS-0244,616112,88016,132024,44008,880160
2023-10,CUS-0245,616112,88016,132024,44008,880160
2023-10,CUS-0246,616112,88016,132024,44008,880160
2023-10,CUS-0247,616112,88016,132024,44008,880160
2023-10,CUS-0248,616112,88016,132024,44008,880160
2023-10,CUS-0249,616112,88016,132024,44008,880160
2023-10,CUS-0250,616112,88016,132024,44008,880160
2023-10,CUS-0251,616112,88016,132024,44008,880160
2023-10,CUS-0252,616112,88016,132024,44008,880160
2023-10,CUS-0253,616112,88016,132024,44008,880160
2023-10,CUS-0254,616112,88016,132024,44008,880160
2023-10,CUS-0255,616112,88016,132024,44008,880160
2023-10,CUS-0256,616112,88016,132024,44008,880160
2023-10,CUS-0257,616112,88016,132024,44008,880160
2023-10,CUS-0258,616112,88016,132024,44008,880160
2023-10,CUS-0259,616112,88016,132024,44008,880160
2023-10,CUS-0260,616112,88016,132024,44008,880160
2023-10,CUS-0261,616112,88016,132024,44008,880160
2023-10,CUS-0262,616112,88016,132024,44008,880160
2023-10,CUS-0263,616112,88016,132024,44008,880160
2023-10,CUS-0264,616112,88016,132024,44008,880160
2023-10,CUS-0265,616112,88016,132024,44008,880160
2023-10,CUS-0266,616112,88016,132024,44008,880160
2023-10,CUS-0267,616112,88016,132024,44008,880160
2023-10,CUS-0268,616112,88016,132024,44008,880160
2023-10,CUS-0269,616112,88016,132024,44008,880160
2023-10,CUS-0270,616112,88016,132024,44008,880160
2023-10,CUS-0271,616112,88016,132024,44008,880160
2023-10,CUS-0272,616112,88016,132024,44008,880160
2023-10,CUS-0273,616112,88016,132024,44008,880160
2023-10,CUS-0274,616112,88016,132024,44008,880160
2023-10,CUS-0275,616112,88016,132024,44008,880160
2023-10,CUS-0276,616112,88016,132024,44008,880160
2023-10,CUS-0277,616112,88016,132024,44008,880160
2023-10,CUS-0278,616112,88016,132024,44008,880160
2023-10,CUS-0279,616112,88016,132024,44008,880160
2023-10,CUS-0280,616112,88016,132024,44008,880160
2023-10,CUS-0281,616112,88016,132024,44008,880160
2023-10,CUS-0282,616112,88016,132024,44008,880160
2023-10,CUS-0283,616112,88016,132024,44008,880160
2023-10,CUS-0284,616112,88016,132024,44008,880160
2023-10,CUS-0285,616112,88016,132024,44008,880160
2023-10,CUS-0286,616112,88016,132024,44008,880160
2023-10,CUS-0287,616112,88016,132024,44008,880160
2023-10,CUS-0288,616112,88016,132024,44008,880160
2023-10,CUS-0289,616112,88016,132024,44008,880160
2023-10,CUS-0290,616112,88016,132024,44008,880160
2023-10,CUS-0291,616112,88016,132024,44008,880160
2023-10,CUS-0292,616112,88016,132024,44008,880160
2023-10,CUS-0293,616112,88016,132024,44008,880160
2023-10,CUS-0294,616112,88016,132024,44008,880160
2023-10,CUS-0295,616112,88016,132024,44008,880160
2023-10,CUS-0296,616112,88016,132024,44008,880160
2023-10,CUS-0297,616112,88016,132024,44008,880160
2023-10,CUS-0298,616112,88016,132024,44008,880160
2023-10,CUS-0299,616112,88016,132024,44008,880160
2023-10,CUS-0300,616112,88016,132024,44008,880160
2023-10,CUS-0301,616112,88016,132024,44008,880160
2023-10,CUS-0302,616112,88016,132024,44008,880160
2023-10,CUS-0303,616112,88016,132024,44008,880160
2023-10,CUS-0304,616112,88016,132024,44008,880160
2023-10,CUS-0305,616112,88016,132024,44008,880160
2023-10,CUS-0306,616112,88016,132024,44008,880160
2023-10,CUS-0307,616112,88016,132024,44008,880160
2023-10,CUS-0308,616112,88016,132024,44008,880160
2023-10,CUS-0309,616112,88016,132024,44008,880160
2023-10,CUS-0310,616112,88016,132024,44008,880160
2023-10,CUS-0311,616111,88015,132023,44010,880159
2023-10,CUS-0312,616111,88015,132023,44010,880159
2023-10,CUS-0313,616111,88015,132023,44010,880159
2023-10,CUS-0314,616111,88015,132023,44010,880159
2023-10,CUS-0315,616111,88015,132023,44010,880159
2023-10,CUS-0316,616111,88015,132023,44010,880159
2023-10,CUS-0317,616111,88015,132023,44010,880159
2023-10,CUS-0318,616111,88015,132023,44010,880159
2023-10,CUS-0319,616111,88015,132023,44010,880159
2023-10,CUS-0320,616111,88015,132023,44010,880159
2023-10,CUS-0321,616111,88015,132023,44010,880159
2023-10,CUS-0322,616111,88015,132023,44010,880159
2023-10,CUS-0323,616111,88015,132023,44010,880159
2023-10,CUS-0324,616111,88015,132023,44010,880159
2023-10,CUS-0325,616111,88015,132023,44010,880159
2023-10,CUS-0326,616111,88015,132023,44010,880159
2023-10,CUS-0327,616111,88015,132023,44010,880159
2023-10,CUS-0328,616111,88015,132023,44010,880159
2023-10,CUS-0329,616111,88015,132023,44010,880159
2023-10,CUS-0330,616111,88015,132023,44010,880159
2023-10,CUS-0331,616111,88015,132023,44010,880159
2023-10,CUS-0332,616111,88015,132023,44010,880159
2023-10,CUS-0333,616111,88015,132023,44010,880159
2023-10,CUS-0334,616111,88015,132023,44010,880159
2023-10,CUS-0335,616111,88015,132023,44010,880159
2023-10,CUS-0336,616111,88015,132023,44010,880159
2023-10,CUS-0337,616111,88015,132023,44010,880159
2023-10,CUS-0338,616111,88015,132023,44010,880159
2023-10,CUS-0339,616111,88015,132023,44010,880159
2023-10,CUS-0340,616111,88015,132023,44010,880159
2023-10,CUS-0341,616111,88015,132023,44010,880159
2023-10,CUS-0342,616111,88015,132023,44010,880159
2023-10,CUS-0343,616111,88015,132023,44010,880159
2023-10,CUS-0344,616111,88015,132023,44010,880159
2023-10,CUS-0345,616111,88015,132023,44010,880159
2023-10,CUS-0346,616111,88015,132023,44010,880159
2023-10,CUS-0347,616111,88015,132023,44010,880159
2023-10,CUS-0348,616111,88015,132023,44010,880159
2023-10,CUS-0349,616111,88015,132023,44010,880159
2023-10,CUS-0350,616111,88015,132023,44010,880159
2023-10,CUS-0351,616111,88015,132023,44010,880159
2023-10,CUS-0352,616111,88015,132023,44010,880159
2023-10,CUS-0353,616111,88015,132023,44010,880159
2023-10,CUS-0354,616111,88015,132023,44010,880159
2023-10,CUS-0355,616111,88015,132023,44010,880159
2023-10,CUS-0356,616111,88015,132023,44010,880159
2023-10,CUS-0357,616111,88015,132023,44010,880159
2023-10,CUS-0358,616111,88015,132023,44010,880159
2023-10,CUS-0359,616111,88015,132023,44010,880159
2023-10,CUS-0360,616111,88015,132023,44010,880159
2023-10,CUS-0361,616111,88015,132023,44010,880159
2023-10,CUS-0362,616111,88015,132023,44010,880159
2023-10,CUS-0363,616111,88015,132023,44010,880159
2023-10,CUS-0364,616111,88015,132023,44010,880159
2023-10,CUS-0365,616111,88015,132023,44010,880159
2023-10,CUS-0366,616111,88015,132023,44010,880159
2023-10,CUS-0367,616111,88015,132023,44010,880159
2023-10,CUS-0368,616111,88015,132023,44010,880159
2023-10,CUS-0369,616111,88015,132023,44010,880159
2023-10,CUS-0370,616111,88015,132023,44010,880159
2023-10,CUS-0371,616111,88015,132023,44010,880159
2023-10,CUS-0372,616111,88015,132023,44010,880159
2023-10,CUS-0373,616111,88015,132023,44010,880159
2023-10,CUS-0374,616111,88015,132023,44010,880159
2023-10,CUS-0375,616111,88015,132023,44010,880159
2023-10,CUS-0376,616111,88015,132023,44010,880159
2023-10,CUS-0377,616111,88015,132023,44010,880159
2023-10,CUS-0378,616111,88015,132023,44010,880159
2023-10,CUS-0379,616111,88015,132023,44010,880159
2023-10,CUS-0380,616111,88015,132023,44010,880159
2023-10,CUS-0381,616111,88015,132023,44010,880159
2023-10,CUS-0382,616111,88015,132023,44010,880159
2023-10,CUS-0383,616111,88015,132023,44010,880159
2023-10,CUS-0384,616111,88015,132023,44010,880159
2023-10,CUS-0385,616111,88015,132023,44010,880159
2023-10,CUS-0386,616111,88015,132023,44010,880159
2023-10,CUS-0387,616111,88015,132023,44010,880159
2023-10,CUS-0388,616111,88015,132023,44010,880159
2023-10,CUS-0389,616111,88015,132023,44010,880159
2023-10,CUS-0390,616111,88015,132023,44010,880159
2023-10,CUS-0391,616111,88015,132023,44010,880159
2023-10,CUS-0392,616111,88015,132023,44010,880159
2023-10,CUS-0393,616111,88015,132023,44010,880159
2023-10,CUS-0394,616111,88015,132023,44010,880159
2023-10,CUS-0395,616111,88015,132023,44010,880159
2023-10,CUS-0396,616111,88015,132023,44010,880159
2023-10,CUS-0397,616111,88015,132023,44010,880159
2023-10,CUS-0398,616111,88015,132023,44010,880159
