journal_id,period,reference,account,signed_cents
JRN-000246,2023-09,COST-INV-01-0082,cogs,865731
JRN-000246,2023-09,COST-INV-01-0082,cash,-865731
JRN-000247,2023-09,INV-01-0083,ar,1442886
JRN-000247,2023-09,INV-01-0083,revenue,-1442886
JRN-000248,2023-09,INV-01-0083,cash,1442886
JRN-000248,2023-09,INV-01-0083,ar,-1442886
JRN-000249,2023-09,COST-INV-01-0083,cogs,865731
JRN-000249,2023-09,COST-INV-01-0083,cash,-865731
JRN-000250,2023-09,INV-01-0084,ar,1442886
JRN-000250,2023-09,INV-01-0084,revenue,-1442886
JRN-000251,2023-09,INV-01-0084,cash,1442886
JRN-000251,2023-09,INV-01-0084,ar,-1442886
JRN-000252,2023-09,COST-INV-01-0084,cogs,865731
JRN-000252,2023-09,COST-INV-01-0084,cash,-865731
JRN-000253,2023-09,INV-01-0085,ar,1442886
JRN-000253,2023-09,INV-01-0085,revenue,-1442886
JRN-000254,2023-09,INV-01-0085,cash,1442886
JRN-000254,2023-09,INV-01-0085,ar,-1442886
JRN-000255,2023-09,COST-INV-01-0085,cogs,865731
JRN-000255,2023-09,COST-INV-01-0085,cash,-865731
JRN-000256,2023-09,INV-01-0086,ar,1442886
JRN-000256,2023-09,INV-01-0086,revenue,-1442886
JRN-000257,2023-09,INV-01-0086,cash,1442886
JRN-000257,2023-09,INV-01-0086,ar,-1442886
JRN-000258,2023-09,COST-INV-01-0086,cogs,865731
JRN-000258,2023-09,COST-INV-01-0086,cash,-865731
JRN-000259,2023-09,INV-01-0087,ar,1442886
JRN-000259,2023-09,INV-01-0087,revenue,-1442886
JRN-000260,2023-09,INV-01-0087,cash,1442886
JRN-000260,2023-09,INV-01-0087,ar,-1442886
JRN-000261,2023-09,COST-INV-01-0087,cogs,865731
JRN-000261,2023-09,COST-INV-01-0087,cash,-865731
JRN-000262,2023-09,INV-01-0088,ar,1442886
JRN-000262,2023-09,INV-01-0088,revenue,-1442886
JRN-000263,2023-09,INV-01-0088,cash,1442886
JRN-000263,2023-09,INV-01-0088,ar,-1442886
JRN-000264,2023-09,COST-INV-01-0088,cogs,865731
JRN-000264,2023-09,COST-INV-01-0088,cash,-865731
JRN-000265,2023-09,INV-01-0089,ar,1442886
JRN-000265,2023-09,INV-01-0089,revenue,-1442886
JRN-000266,2023-09,INV-01-0089,cash,1442886
JRN-000266,2023-09,INV-01-0089,ar,-1442886
JRN-000267,2023-09,COST-INV-01-0089,cogs,865731
JRN-000267,2023-09,COST-INV-01-0089,cash,-865731
JRN-000268,2023-09,INV-01-0090,ar,1442886
JRN-000268,2023-09,INV-01-0090,revenue,-1442886
JRN-000269,2023-09,INV-01-0090,cash,1442886
JRN-000269,2023-09,INV-01-0090,ar,-1442886
JRN-000270,2023-09,COST-INV-01-0090,cogs,865731
JRN-000270,2023-09,COST-INV-01-0090,cash,-865731
JRN-000271,2023-09,INV-01-0091,ar,1442886
JRN-000271,2023-09,INV-01-0091,revenue,-1442886
JRN-000272,2023-09,INV-01-0091,cash,1442886
JRN-000272,2023-09,INV-01-0091,ar,-1442886
JRN-000273,2023-09,COST-INV-01-0091,cogs,865731
JRN-000273,2023-09,COST-INV-01-0091,cash,-865731
JRN-000274,2023-09,INV-01-0092,ar,1442886
JRN-000274,2023-09,INV-01-0092,revenue,-1442886
JRN-000275,2023-09,INV-01-0092,cash,1442886
JRN-000275,2023-09,INV-01-0092,ar,-1442886
JRN-000276,2023-09,COST-INV-01-0092,cogs,865731
JRN-000276,2023-09,COST-INV-01-0092,cash,-865731
JRN-000277,2023-09,INV-01-0093,ar,1442886
JRN-000277,2023-09,INV-01-0093,revenue,-1442886
JRN-000278,2023-09,INV-01-0093,cash,1442886
JRN-000278,2023-09,INV-01-0093,ar,-1442886
JRN-000279,2023-09,COST-INV-01-0093,cogs,865731
JRN-000279,2023-09,COST-INV-01-0093,cash,-865731
JRN-000280,2023-09,INV-01-0094,ar,1442886
JRN-000280,2023-09,INV-01-0094,revenue,-1442886
JRN-000281,2023-09,INV-01-0094,cash,1442886
JRN-000281,2023-09,INV-01-0094,ar,-1442886
JRN-000282,2023-09,COST-INV-01-0094,cogs,865731
JRN-000282,2023-09,COST-INV-01-0094,cash,-865731
JRN-000283,2023-09,INV-01-0095,ar,1442886
JRN-000283,2023-09,INV-01-0095,revenue,-1442886
JRN-000284,2023-09,INV-01-0095,cash,1442886
JRN-000284,2023-09,INV-01-0095,ar,-1442886
JRN-000285,2023-09,COST-INV-01-0095,cogs,865731
JRN-000285,2023-09,COST-INV-01-0095,cash,-865731
JRN-000286,2023-09,INV-01-0096,ar,1442886
JRN-000286,2023-09,INV-01-0096,revenue,-1442886
JRN-000287,2023-09,INV-01-0096,cash,1442886
JRN-000287,2023-09,INV-01-0096,ar,-1442886
JRN-000288,2023-09,COST-INV-01-0096,cogs,865731
JRN-000288,2023-09,COST-INV-01-0096,cash,-865731
JRN-000289,2023-09,INV-01-0097,ar,1442886
JRN-000289,2023-09,INV-01-0097,revenue,-1442886
JRN-000290,2023-09,INV-01-0097,cash,1442886
JRN-000290,2023-09,INV-01-0097,ar,-1442886
JRN-000291,2023-09,COST-INV-01-0097,cogs,865731
JRN-000291,2023-09,COST-INV-01-0097,cash,-865731
JRN-000292,2023-09,INV-01-0098,ar,1442886
JRN-000292,2023-09,INV-01-0098,revenue,-1442886
JRN-000293,2023-09,INV-01-0098,cash,1442886
JRN-000293,2023-09,INV-01-0098,ar,-1442886
JRN-000294,2023-09,COST-INV-01-0098,cogs,865731
JRN-000294,2023-09,COST-INV-01-0098,cash,-865731
JRN-000295,2023-09,INV-01-0099,ar,1442886
JRN-000295,2023-09,INV-01-0099,revenue,-1442886
JRN-000296,2023-09,INV-01-0099,cash,1442886
JRN-000296,2023-09,INV-01-0099,ar,-1442886
JRN-000297,2023-09,COST-INV-01-0099,cogs,865731
JRN-000297,2023-09,COST-INV-01-0099,cash,-865731
JRN-000298,2023-09,INV-01-0100,ar,1442886
JRN-000298,2023-09,INV-01-0100,revenue,-1442886
JRN-000299,2023-09,INV-01-0100,cash,1442886
JRN-000299,2023-09,INV-01-0100,ar,-1442886
JRN-000300,2023-09,COST-INV-01-0100,cogs,865731
JRN-000300,2023-09,COST-INV-01-0100,cash,-865731
JRN-000301,2023-09,INV-01-0101,ar,1442886
JRN-000301,2023-09,INV-01-0101,revenue,-1442886
JRN-000302,2023-09,INV-01-0101,cash,1442886
JRN-000302,2023-09,INV-01-0101,ar,-1442886
JRN-000303,2023-09,COST-INV-01-0101,cogs,865731
JRN-000303,2023-09,COST-INV-01-0101,cash,-865731
JRN-000304,2023-09,INV-01-0102,ar,1442886
JRN-000304,2023-09,INV-01-0102,revenue,-1442886
JRN-000305,2023-09,INV-01-0102,cash,1442886
JRN-000305,2023-09,INV-01-0102,ar,-1442886
JRN-000306,2023-09,COST-INV-01-0102,cogs,865731
JRN-000306,2023-09,COST-INV-01-0102,cash,-865731
JRN-000307,2023-09,INV-01-0103,ar,1442886
JRN-000307,2023-09,INV-01-0103,revenue,-1442886
JRN-000308,2023-09,INV-01-0103,cash,1442886
JRN-000308,2023-09,INV-01-0103,ar,-1442886
JRN-000309,2023-09,COST-INV-01-0103,cogs,865731
JRN-000309,2023-09,COST-INV-01-0103,cash,-865731
JRN-000310,2023-09,INV-01-0104,ar,1442886
JRN-000310,2023-09,INV-01-0104,revenue,-1442886
JRN-000311,2023-09,INV-01-0104,cash,1442886
JRN-000311,2023-09,INV-01-0104,ar,-1442886
JRN-000312,2023-09,COST-INV-01-0104,cogs,865731
JRN-000312,2023-09,COST-INV-01-0104,cash,-865731
JRN-000313,2023-09,INV-01-0105,ar,1442886
JRN-000313,2023-09,INV-01-0105,revenue,-1442886
JRN-000314,2023-09,INV-01-0105,cash,1442886
JRN-000314,2023-09,INV-01-0105,ar,-1442886
JRN-000315,2023-09,COST-INV-01-0105,cogs,865731
JRN-000315,2023-09,COST-INV-01-0105,cash,-865731
JRN-000316,2023-09,INV-01-0106,ar,1442886
JRN-000316,2023-09,INV-01-0106,revenue,-1442886
JRN-000317,2023-09,INV-01-0106,cash,1442886
JRN-000317,2023-09,INV-01-0106,ar,-1442886
JRN-000318,2023-09,COST-INV-01-0106,cogs,865731
JRN-000318,2023-09,COST-INV-01-0106,cash,-865731
JRN-000319,2023-09,INV-01-0107,ar,1442886
JRN-000319,2023-09,INV-01-0107,revenue,-1442886
JRN-000320,2023-09,INV-01-0107,cash,1442886
JRN-000320,2023-09,INV-01-0107,ar,-1442886
JRN-000321,2023-09,COST-INV-01-0107,cogs,865731
JRN-000321,2023-09,COST-INV-01-0107,cash,-865731
JRN-000322,2023-09,INV-01-0108,ar,1442886
JRN-000322,2023-09,INV-01-0108,revenue,-1442886
JRN-000323,2023-09,INV-01-0108,cash,1442886
JRN-000323,2023-09,INV-01-0108,ar,-1442886
JRN-000324,2023-09,COST-INV-01-0108,cogs,865731
JRN-000324,2023-09,COST-INV-01-0108,cash,-865731
JRN-000325,2023-09,INV-01-0109,ar,1442886
JRN-000325,2023-09,INV-01-0109,revenue,-1442886
JRN-000326,2023-09,INV-01-0109,cash,1442886
JRN-000326,2023-09,INV-01-0109,ar,-1442886
JRN-000327,2023-09,COST-INV-01-0109,cogs,865731
JRN-000327,2023-09,COST-INV-01-0109,cash,-865731
JRN-000328,2023-09,INV-01-0110,ar,1442886
JRN-000328,2023-09,INV-01-0110,revenue,-1442886
JRN-000329,2023-09,INV-01-0110,cash,1442886
JRN-000329,2023-09,INV-01-0110,ar,-1442886
JRN-000330,2023-09,COST-INV-01-0110,cogs,865731
JRN-000330,2023-09,COST-INV-01-0110,cash,-865731
JRN-000331,2023-09,INV-01-0111,ar,1442886
JRN-000331,2023-09,INV-01-0111,revenue,-1442886
JRN-000332,2023-09,INV-01-0111,cash,1442886
JRN-000332,2023-09,INV-01-0111,ar,-1442886
JRN-000333,2023-09,COST-INV-01-0111,cogs,865731
JRN-000333,2023-09,COST-INV-01-0111,cash,-865731
JRN-000334,2023-09,INV-01-0112,ar,1442886
JRN-000334,2023-09,INV-01-0112,revenue,-1442886
JRN-000335,2023-09,INV-01-0112,cash,1442886
JRN-000335,2023-09,INV-01-0112,ar,-1442886
JRN-000336,2023-09,COST-INV-01-0112,cogs,865731
JRN-000336,2023-09,COST-INV-01-0112,cash,-865731
JRN-000337,2023-09,INV-01-0113,ar,1442886
JRN-000337,2023-09,INV-01-0113,revenue,-1442886
JRN-000338,2023-09,INV-01-0113,cash,1442886
JRN-000338,2023-09,INV-01-0113,ar,-1442886
JRN-000339,2023-09,COST-INV-01-0113,cogs,865731
JRN-000339,2023-09,COST-INV-01-0113,cash,-865731
JRN-000340,2023-09,INV-01-0114,ar,1442886
JRN-000340,2023-09,INV-01-0114,revenue,-1442886
JRN-000341,2023-09,INV-01-0114,cash,1442886
JRN-000341,2023-09,INV-01-0114,ar,-1442886
JRN-000342,2023-09,COST-INV-01-0114,cogs,865731
JRN-000342,2023-09,COST-INV-01-0114,cash,-865731
JRN-000343,2023-09,INV-01-0115,ar,1442886
JRN-000343,2023-09,INV-01-0115,revenue,-1442886
JRN-000344,2023-09,INV-01-0115,cash,1442886
JRN-000344,2023-09,INV-01-0115,ar,-1442886
JRN-000345,2023-09,COST-INV-01-0115,cogs,865731
JRN-000345,2023-09,COST-INV-01-0115,cash,-865731
JRN-000346,2023-09,INV-01-0116,ar,1442886
JRN-000346,2023-09,INV-01-0116,revenue,-1442886
JRN-000347,2023-09,INV-01-0116,cash,1442886
JRN-000347,2023-09,INV-01-0116,ar,-1442886
JRN-000348,2023-09,COST-INV-01-0116,cogs,865731
JRN-000348,2023-09,COST-INV-01-0116,cash,-865731
JRN-000349,2023-09,INV-01-0117,ar,1442886
JRN-000349,2023-09,INV-01-0117,revenue,-1442886
JRN-000350,2023-09,INV-01-0117,cash,1442886
JRN-000350,2023-09,INV-01-0117,ar,-1442886
JRN-000351,2023-09,COST-INV-01-0117,cogs,865731
JRN-000351,2023-09,COST-INV-01-0117,cash,-865731
JRN-000352,2023-09,INV-01-0118,ar,1442886
JRN-000352,2023-09,INV-01-0118,revenue,-1442886
JRN-000353,2023-09,INV-01-0118,cash,1442886
JRN-000353,2023-09,INV-01-0118,ar,-1442886
JRN-000354,2023-09,COST-INV-01-0118,cogs,865731
JRN-000354,2023-09,COST-INV-01-0118,cash,-865731
JRN-000355,2023-09,INV-01-0119,ar,1442886
JRN-000355,2023-09,INV-01-0119,revenue,-1442886
JRN-000356,2023-09,INV-01-0119,cash,1442886
JRN-000356,2023-09,INV-01-0119,ar,-1442886
JRN-000357,2023-09,COST-INV-01-0119,cogs,865731
JRN-000357,2023-09,COST-INV-01-0119,cash,-865731
JRN-000358,2023-09,INV-01-0120,ar,1442886
JRN-000358,2023-09,INV-01-0120,revenue,-1442886
JRN-000359,2023-09,INV-01-0120,cash,1442886
JRN-000359,2023-09,INV-01-0120,ar,-1442886
JRN-000360,2023-09,COST-INV-01-0120,cogs,865731
JRN-000360,2023-09,COST-INV-01-0120,cash,-865731
JRN-000361,2023-09,INV-01-0121,ar,1442886
JRN-000361,2023-09,INV-01-0121,revenue,-1442886
JRN-000362,2023-09,INV-01-0121,cash,1442886
JRN-000362,2023-09,INV-01-0121,ar,-1442886
JRN-000363,2023-09,COST-INV-01-0121,cogs,865731
JRN-000363,2023-09,COST-INV-01-0121,cash,-865731
JRN-000364,2023-09,INV-01-0122,ar,1442886
JRN-000364,2023-09,INV-01-0122,revenue,-1442886
JRN-000365,2023-09,INV-01-0122,cash,1442886
JRN-000365,2023-09,INV-01-0122,ar,-1442886
JRN-000366,2023-09,COST-INV-01-0122,cogs,865731
JRN-000366,2023-09,COST-INV-01-0122,cash,-865731
JRN-000367,2023-09,INV-01-0123,ar,1442886
JRN-000367,2023-09,INV-01-0123,revenue,-1442886
JRN-000368,2023-09,INV-01-0123,cash,1442886
JRN-000368,2023-09,INV-01-0123,ar,-1442886
JRN-000369,2023-09,COST-INV-01-0123,cogs,865731
JRN-000369,2023-09,COST-INV-01-0123,cash,-865731
JRN-000370,2023-09,INV-01-0124,ar,1442886
JRN-000370,2023-09,INV-01-0124,revenue,-1442886
JRN-000371,2023-09,INV-01-0124,cash,1442886
JRN-000371,2023-09,INV-01-0124,ar,-1442886
JRN-000372,2023-09,COST-INV-01-0124,cogs,865731
JRN-000372,2023-09,COST-INV-01-0124,cash,-865731
JRN-000373,2023-09,INV-01-0125,ar,1442886
JRN-000373,2023-09,INV-01-0125,revenue,-1442886
JRN-000374,2023-09,INV-01-0125,cash,1442886
JRN-000374,2023-09,INV-01-0125,ar,-1442886
JRN-000375,2023-09,COST-INV-01-0125,cogs,865731
JRN-000375,2023-09,COST-INV-01-0125,cash,-865731
JRN-000376,2023-09,INV-01-0126,ar,1442886
JRN-000376,2023-09,INV-01-0126,revenue,-1442886
JRN-000377,2023-09,INV-01-0126,cash,1442886
JRN-000377,2023-09,INV-01-0126,ar,-1442886
JRN-000378,2023-09,COST-INV-01-0126,cogs,865731
JRN-000378,2023-09,COST-INV-01-0126,cash,-865731
JRN-000379,2023-09,INV-01-0127,ar,1442886
JRN-000379,2023-09,INV-01-0127,revenue,-1442886
JRN-000380,2023-09,INV-01-0127,cash,1442886
JRN-000380,2023-09,INV-01-0127,ar,-1442886
JRN-000381,2023-09,COST-INV-01-0127,cogs,865731
JRN-000381,2023-09,COST-INV-01-0127,cash,-865731
JRN-000382,2023-09,INV-01-0128,ar,1442886
JRN-000382,2023-09,INV-01-0128,revenue,-1442886
JRN-000383,2023-09,INV-01-0128,cash,1442886
JRN-000383,2023-09,INV-01-0128,ar,-1442886
JRN-000384,2023-09,COST-INV-01-0128,cogs,865731
JRN-000384,2023-09,COST-INV-01-0128,cash,-865731
JRN-000385,2023-09,INV-01-0129,ar,1442886
JRN-000385,2023-09,INV-01-0129,revenue,-1442886
JRN-000386,2023-09,INV-01-0129,cash,1442886
JRN-000386,2023-09,INV-01-0129,ar,-1442886
JRN-000387,2023-09,COST-INV-01-0129,cogs,865731
JRN-000387,2023-09,COST-INV-01-0129,cash,-865731
JRN-000388,2023-09,INV-01-0130,ar,1442886
JRN-000388,2023-09,INV-01-0130,revenue,-1442886
JRN-000389,2023-09,INV-01-0130,cash,1442886
JRN-000389,2023-09,INV-01-0130,ar,-1442886
JRN-000390,2023-09,COST-INV-01-0130,cogs,865731
JRN-000390,2023-09,COST-INV-01-0130,cash,-865731
JRN-000391,2023-09,INV-01-0131,ar,1442886
JRN-000391,2023-09,INV-01-0131,revenue,-1442886
JRN-000392,2023-09,INV-01-0131,cash,1442886
JRN-000392,2023-09,INV-01-0131,ar,-1442886
JRN-000393,2023-09,COST-INV-01-0131,cogs,865731
JRN-000393,2023-09,COST-INV-01-0131,cash,-865731
JRN-000394,2023-09,INV-01-0132,ar,1442886
JRN-000394,2023-09,INV-01-0132,revenue,-1442886
JRN-000395,2023-09,INV-01-0132,cash,1442886
JRN-000395,2023-09,INV-01-0132,ar,-1442886
JRN-000396,2023-09,COST-INV-01-0132,cogs,865731
JRN-000396,2023-09,COST-INV-01-0132,cash,-865731
JRN-000397,2023-09,INV-01-0133,ar,1442886
JRN-000397,2023-09,INV-01-0133,revenue,-1442886
JRN-000398,2023-09,INV-01-0133,cash,1442886
JRN-000398,2023-09,INV-01-0133,ar,-1442886
JRN-000399,2023-09,COST-INV-01-0133,cogs,865731
JRN-000399,2023-09,COST-INV-01-0133,cash,-865731
JRN-000400,2023-09,INV-01-0134,ar,1442886
JRN-000400,2023-09,INV-01-0134,revenue,-1442886
JRN-000401,2023-09,INV-01-0134,cash,1442886
JRN-000401,2023-09,INV-01-0134,ar,-1442886
JRN-000402,2023-09,COST-INV-01-0134,cogs,865731
JRN-000402,2023-09,COST-INV-01-0134,cash,-865731
JRN-000403,2023-09,INV-01-0135,ar,1442886
JRN-000403,2023-09,INV-01-0135,revenue,-1442886
JRN-000404,2023-09,INV-01-0135,cash,1442886
JRN-000404,2023-09,INV-01-0135,ar,-1442886
JRN-000405,2023-09,COST-INV-01-0135,cogs,865731
JRN-000405,2023-09,COST-INV-01-0135,cash,-865731
JRN-000406,2023-09,INV-01-0136,ar,1442886
JRN-000406,2023-09,INV-01-0136,revenue,-1442886
JRN-000407,2023-09,INV-01-0136,cash,1442886
JRN-000407,2023-09,INV-01-0136,ar,-1442886
JRN-000408,2023-09,COST-INV-01-0136,cogs,865731
JRN-000408,2023-09,COST-INV-01-0136,cash,-865731
JRN-000409,2023-09,INV-01-0137,ar,1442886
JRN-000409,2023-09,INV-01-0137,revenue,-1442886
JRN-000410,2023-09,INV-01-0137,cash,1442886
JRN-000410,2023-09,INV-01-0137,ar,-1442886
JRN-000411,2023-09,COST-INV-01-0137,cogs,865731
JRN-000411,2023-09,COST-INV-01-0137,cash,-865731
JRN-000412,2023-09,INV-01-0138,ar,1442886
JRN-000412,2023-09,INV-01-0138,revenue,-1442886
JRN-000413,2023-09,INV-01-0138,cash,1442886
JRN-000413,2023-09,INV-01-0138,ar,-1442886
JRN-000414,2023-09,COST-INV-01-0138,cogs,865731
JRN-000414,2023-09,COST-INV-01-0138,cash,-865731
JRN-000415,2023-09,INV-01-0139,ar,1442886
JRN-000415,2023-09,INV-01-0139,revenue,-1442886
JRN-000416,2023-09,INV-01-0139,cash,1442886
JRN-000416,2023-09,INV-01-0139,ar,-1442886
JRN-000417,2023-09,COST-INV-01-0139,cogs,865731
JRN-000417,2023-09,COST-INV-01-0139,cash,-865731
JRN-000418,2023-09,INV-01-0140,ar,1442886
JRN-000418,2023-09,INV-01-0140,revenue,-1442886
JRN-000419,2023-09,INV-01-0140,cash,1442886
JRN-000419,2023-09,INV-01-0140,ar,-1442886
JRN-000420,2023-09,COST-INV-01-0140,cogs,865731
JRN-000420,2023-09,COST-INV-01-0140,cash,-865731
JRN-000421,2023-09,INV-01-0141,ar,1442886
JRN-000421,2023-09,INV-01-0141,revenue,-1442886
JRN-000422,2023-09,INV-01-0141,cash,1442886
JRN-000422,2023-09,INV-01-0141,ar,-1442886
JRN-000423,2023-09,COST-INV-01-0141,cogs,865731
JRN-000423,2023-09,COST-INV-01-0141,cash,-865731
JRN-000424,2023-09,INV-01-0142,ar,1442886
JRN-000424,2023-09,INV-01-0142,revenue,-1442886
JRN-000425,2023-09,INV-01-0142,cash,1442886
JRN-000425,2023-09,INV-01-0142,ar,-1442886
JRN-000426,2023-09,COST-INV-01-0142,cogs,865731
JRN-000426,2023-09,COST-INV-01-0142,cash,-865731
JRN-000427,2023-09,INV-01-0143,ar,1442886
JRN-000427,2023-09,INV-01-0143,revenue,-1442886
JRN-000428,2023-09,INV-01-0143,cash,1442886
JRN-000428,2023-09,INV-01-0143,ar,-1442886
JRN-000429,2023-09,COST-INV-01-0143,cogs,865731
JRN-000429,2023-09,COST-INV-01-0143,cash,-865731
JRN-000430,2023-09,INV-01-0144,ar,1442886
JRN-000430,2023-09,INV-01-0144,revenue,-1442886
JRN-000431,2023-09,INV-01-0144,cash,1442886
JRN-000431,2023-09,INV-01-0144,ar,-1442886
JRN-000432,2023-09,COST-INV-01-0144,cogs,865731
JRN-000432,2023-09,COST-INV-01-0144,cash,-865731
JRN-000433,2023-09,INV-01-0145,ar,1442886
JRN-000433,2023-09,INV-01-0145,revenue,-1442886
JRN-000434,2023-09,INV-01-0145,cash,1442886
JRN-000434,2023-09,INV-01-0145,ar,-1442886
JRN-000435,2023-09,COST-INV-01-0145,cogs,865731
JRN-000435,2023-09,COST-INV-01-0145,cash,-865731
JRN-000436,2023-09,INV-01-0146,ar,1442886
JRN-000436,2023-09,INV-01-0146,revenue,-1442886
JRN-000437,2023-09,INV-01-0146,cash,1442886
JRN-000437,2023-09,INV-01-0146,ar,-1442886
JRN-000438,2023-09,COST-INV-01-0146,cogs,865731
JRN-000438,2023-09,COST-INV-01-0146,cash,-865731
JRN-000439,2023-09,INV-01-0147,ar,1442886
JRN-000439,2023-09,INV-01-0147,revenue,-1442886
JRN-000440,2023-09,INV-01-0147,cash,1442886
JRN-000440,2023-09,INV-01-0147,ar,-1442886
JRN-000441,2023-09,COST-INV-01-0147,cogs,865731
JRN-000441,2023-09,COST-INV-01-0147,cash,-865731
JRN-000442,2023-09,INV-01-0148,ar,1442886
JRN-000442,2023-09,INV-01-0148,revenue,-1442886
JRN-000443,2023-09,INV-01-0148,cash,1442886
JRN-000443,2023-09,INV-01-0148,ar,-1442886
JRN-000444,2023-09,COST-INV-01-0148,cogs,865731
JRN-000444,2023-09,COST-INV-01-0148,cash,-865731
JRN-000445,2023-09,INV-01-0149,ar,1442886
JRN-000445,2023-09,INV-01-0149,revenue,-1442886
JRN-000446,2023-09,INV-01-0149,cash,1442886
JRN-000446,2023-09,INV-01-0149,ar,-1442886
JRN-000447,2023-09,COST-INV-01-0149,cogs,865731
JRN-000447,2023-09,COST-INV-01-0149,cash,-865731
JRN-000448,2023-09,INV-01-0150,ar,1442886
JRN-000448,2023-09,INV-01-0150,revenue,-1442886
JRN-000449,2023-09,INV-01-0150,cash,1442886
JRN-000449,2023-09,INV-01-0150,ar,-1442886
JRN-000450,2023-09,COST-INV-01-0150,cogs,865731
JRN-000450,2023-09,COST-INV-01-0150,cash,-865731
JRN-000451,2023-09,INV-01-0151,ar,1442886
JRN-000451,2023-09,INV-01-0151,revenue,-1442886
JRN-000452,2023-09,INV-01-0151,cash,1442886
JRN-000452,2023-09,INV-01-0151,ar,-1442886
JRN-000453,2023-09,COST-INV-01-0151,cogs,865731
JRN-000453,2023-09,COST-INV-01-0151,cash,-865731
JRN-000454,2023-09,INV-01-0152,ar,1442886
JRN-000454,2023-09,INV-01-0152,revenue,-1442886
JRN-000455,2023-09,INV-01-0152,cash,1442886
JRN-000455,2023-09,INV-01-0152,ar,-1442886
JRN-000456,2023-09,COST-INV-01-0152,cogs,865731
JRN-000456,2023-09,COST-INV-01-0152,cash,-865731
JRN-000457,2023-09,INV-01-0153,ar,1442886
JRN-000457,2023-09,INV-01-0153,revenue,-1442886
JRN-000458,2023-09,INV-01-0153,cash,1442886
JRN-000458,2023-09,INV-01-0153,ar,-1442886
JRN-000459,2023-09,COST-INV-01-0153,cogs,865731
JRN-000459,2023-09,COST-INV-01-0153,cash,-865731
JRN-000460,2023-09,INV-01-0154,ar,1442886
JRN-000460,2023-09,INV-01-0154,revenue,-1442886
JRN-000461,2023-09,INV-01-0154,cash,1442886
JRN-000461,2023-09,INV-01-0154,ar,-1442886
JRN-000462,2023-09,COST-INV-01-0154,cogs,865731
JRN-000462,2023-09,COST-INV-01-0154,cash,-865731
JRN-000463,2023-09,INV-01-0155,ar,1442886
JRN-000463,2023-09,INV-01-0155,revenue,-1442886
JRN-000464,2023-09,INV-01-0155,cash,1442886
JRN-000464,2023-09,INV-01-0155,ar,-1442886
JRN-000465,2023-09,COST-INV-01-0155,cogs,865731
JRN-000465,2023-09,COST-INV-01-0155,cash,-865731
JRN-000466,2023-09,INV-01-0156,ar,1442886
JRN-000466,2023-09,INV-01-0156,revenue,-1442886
JRN-000467,2023-09,INV-01-0156,cash,1442886
JRN-000467,2023-09,INV-01-0156,ar,-1442886
JRN-000468,2023-09,COST-INV-01-0156,cogs,865731
JRN-000468,2023-09,COST-INV-01-0156,cash,-865731
JRN-000469,2023-09,INV-01-0157,ar,1442886
JRN-000469,2023-09,INV-01-0157,revenue,-1442886
JRN-000470,2023-09,INV-01-0157,cash,1442886
JRN-000470,2023-09,INV-01-0157,ar,-1442886
JRN-000471,2023-09,COST-INV-01-0157,cogs,865731
JRN-000471,2023-09,COST-INV-01-0157,cash,-865731
JRN-000472,2023-09,INV-01-0158,ar,1442886
JRN-000472,2023-09,INV-01-0158,revenue,-1442886
JRN-000473,2023-09,INV-01-0158,cash,1442886
JRN-000473,2023-09,INV-01-0158,ar,-1442886
JRN-000474,2023-09,COST-INV-01-0158,cogs,865731
JRN-000474,2023-09,COST-INV-01-0158,cash,-865731
JRN-000475,2023-09,INV-01-0159,ar,1442886
JRN-000475,2023-09,INV-01-0159,revenue,-1442886
JRN-000476,2023-09,INV-01-0159,cash,1442886
JRN-000476,2023-09,INV-01-0159,ar,-1442886
JRN-000477,2023-09,COST-INV-01-0159,cogs,865731
JRN-000477,2023-09,COST-INV-01-0159,cash,-865731
JRN-000478,2023-09,INV-01-0160,ar,1442886
JRN-000478,2023-09,INV-01-0160,revenue,-1442886
JRN-000479,2023-09,INV-01-0160,cash,1442886
JRN-000479,2023-09,INV-01-0160,ar,-1442886
JRN-000480,2023-09,COST-INV-01-0160,cogs,865731
JRN-000480,2023-09,COST-INV-01-0160,cash,-865731
JRN-000481,2023-09,INV-01-0161,ar,1442886
JRN-000481,2023-09,INV-01-0161,revenue,-1442886
JRN-000482,2023-09,INV-01-0161,cash,1442886
JRN-000482,2023-09,INV-01-0161,ar,-1442886
JRN-000483,2023-09,COST-INV-01-0161,cogs,865731
JRN-000483,2023-09,COST-INV-01-0161,cash,-865731
JRN-000484,2023-09,INV-01-0162,ar,1442886
JRN-000484,2023-09,INV-01-0162,revenue,-1442886
JRN-000485,2023-09,INV-01-0162,cash,1442886
JRN-000485,2023-09,INV-01-0162,ar,-1442886
JRN-000486,2023-09,COST-INV-01-0162,cogs,865731
JRN-000486,2023-09,COST-INV-01-0162,cash,-865731
JRN-000487,2023-09,INV-01-0163,ar,1442886
JRN-000487,2023-09,INV-01-0163,revenue,-1442886
JRN-000488,2023-09,INV-01-0163,cash,1442886
JRN-000488,2023-09,INV-01-0163,ar,-1442886
JRN-000489,2023-09,COST-INV-01-0163,cogs,865731
JRN-000489,2023-09,COST-INV-01-0163,cash,-865731
JRN-000490,2023-09,INV-01-0164,ar,1442886
JRN-000490,2023-09,INV-01-0164,revenue,-1442886
