asset_id,entity_id,region,site_id,ownership,vendor_id,lease_id,book_value_cents
GPU-00367,ENT-03,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00368,ENT-04,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00369,ENT-05,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00370,ENT-06,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00371,ENT-02,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00372,ENT-03,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00373,ENT-04,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00374,ENT-05,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00375,ENT-06,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00376,ENT-02,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00377,ENT-03,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00378,ENT-04,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00379,ENT-05,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00380,ENT-06,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00381,ENT-02,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00382,ENT-03,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00383,ENT-04,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00384,ENT-05,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00385,ENT-06,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00386,ENT-02,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00387,ENT-03,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00388,ENT-04,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00389,ENT-05,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00390,ENT-06,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00391,ENT-02,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00392,ENT-03,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00393,ENT-04,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00394,ENT-05,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00395,ENT-06,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00396,ENT-02,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00397,ENT-03,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00398,ENT-04,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00399,ENT-05,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00400,ENT-06,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00401,ENT-02,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00402,ENT-03,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00403,ENT-04,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00404,ENT-05,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00405,ENT-06,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00406,ENT-02,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00407,ENT-03,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00408,ENT-04,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00409,ENT-05,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00410,ENT-06,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00411,ENT-02,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00412,ENT-03,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00413,ENT-04,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00414,ENT-05,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00415,ENT-06,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00416,ENT-02,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00417,ENT-03,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00418,ENT-04,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00419,ENT-05,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00420,ENT-06,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00421,ENT-02,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00422,ENT-03,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00423,ENT-04,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00424,ENT-05,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00425,ENT-06,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00426,ENT-02,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00427,ENT-03,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00428,ENT-04,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00429,ENT-05,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00430,ENT-06,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00431,ENT-02,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00432,ENT-03,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00433,ENT-04,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00434,ENT-05,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00435,ENT-06,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00436,ENT-02,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00437,ENT-03,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00438,ENT-04,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00439,ENT-05,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00440,ENT-06,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00441,ENT-02,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00442,ENT-03,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00443,ENT-04,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00444,ENT-05,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00445,ENT-06,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00446,ENT-02,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00447,ENT-03,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00448,ENT-04,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00449,ENT-05,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00450,ENT-06,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00451,ENT-02,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00452,ENT-03,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00453,ENT-04,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00454,ENT-05,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00455,ENT-06,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00456,ENT-02,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00457,ENT-03,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00458,ENT-04,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00459,ENT-05,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00460,ENT-06,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00461,ENT-02,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00462,ENT-03,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00463,ENT-04,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00464,ENT-05,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00465,ENT-06,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00466,ENT-02,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00467,ENT-03,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00468,ENT-04,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00469,ENT-05,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00470,ENT-06,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00471,ENT-02,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00472,ENT-03,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00473,ENT-04,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00474,ENT-05,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00475,ENT-06,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00476,ENT-02,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00477,ENT-03,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00478,ENT-04,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00479,ENT-05,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00480,ENT-06,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00481,ENT-02,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00482,ENT-03,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00483,ENT-04,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00484,ENT-05,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00485,ENT-06,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00486,ENT-02,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00487,ENT-03,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00488,ENT-04,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00489,ENT-05,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00490,ENT-06,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00491,ENT-02,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00492,ENT-03,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00493,ENT-04,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00494,ENT-05,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00495,ENT-06,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00496,ENT-02,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00497,ENT-03,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00498,ENT-04,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00499,ENT-05,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00500,ENT-06,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00501,ENT-02,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00502,ENT-03,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00503,ENT-04,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00504,ENT-05,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00505,ENT-06,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00506,ENT-02,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00507,ENT-03,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00508,ENT-04,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00509,ENT-05,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00510,ENT-06,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00511,ENT-02,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00512,ENT-03,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00513,ENT-04,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00514,ENT-05,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00515,ENT-06,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00516,ENT-02,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00517,ENT-03,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00518,ENT-04,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00519,ENT-05,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00520,ENT-06,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00521,ENT-02,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00522,ENT-03,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00523,ENT-04,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00524,ENT-05,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00525,ENT-06,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00526,ENT-02,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00527,ENT-03,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00528,ENT-04,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00529,ENT-05,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00530,ENT-06,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00531,ENT-02,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00532,ENT-03,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00533,ENT-04,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00534,ENT-05,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00535,ENT-06,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00536,ENT-02,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00537,ENT-03,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00538,ENT-04,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00539,ENT-05,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00540,ENT-06,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00541,ENT-02,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00542,ENT-03,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00543,ENT-04,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00544,ENT-05,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00545,ENT-06,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00546,ENT-02,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00547,ENT-03,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00548,ENT-04,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00549,ENT-05,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00550,ENT-06,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00551,ENT-02,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00552,ENT-03,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00553,ENT-04,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00554,ENT-05,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00555,ENT-06,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00556,ENT-02,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00557,ENT-03,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00558,ENT-04,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00559,ENT-05,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00560,ENT-06,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00561,ENT-02,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00562,ENT-03,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00563,ENT-04,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00564,ENT-05,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00565,ENT-06,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00566,ENT-02,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00567,ENT-03,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00568,ENT-04,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00569,ENT-05,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00570,ENT-06,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00571,ENT-02,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00572,ENT-03,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00573,ENT-04,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00574,ENT-05,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00575,ENT-06,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00576,ENT-02,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00577,ENT-03,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00578,ENT-04,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00579,ENT-05,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00580,ENT-06,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00581,ENT-02,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00582,ENT-03,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00583,ENT-04,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00584,ENT-05,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00585,ENT-06,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00586,ENT-02,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00587,ENT-03,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00588,ENT-04,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00589,ENT-05,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00590,ENT-06,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00591,ENT-02,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00592,ENT-03,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00593,ENT-04,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00594,ENT-05,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00595,ENT-06,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00596,ENT-02,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00597,ENT-03,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00598,ENT-04,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00599,ENT-05,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00600,ENT-06,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00601,ENT-02,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00602,ENT-03,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00603,ENT-04,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00604,ENT-05,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00605,ENT-06,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00606,ENT-02,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00607,ENT-03,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00608,ENT-04,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00609,ENT-05,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00610,ENT-06,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00611,ENT-02,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00612,ENT-03,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00613,ENT-04,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00614,ENT-05,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00615,ENT-06,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00616,ENT-02,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00617,ENT-03,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00618,ENT-04,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00619,ENT-05,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00620,ENT-06,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00621,ENT-02,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00622,ENT-03,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00623,ENT-04,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00624,ENT-05,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00625,ENT-06,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00626,ENT-02,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00627,ENT-03,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00628,ENT-04,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00629,ENT-05,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00630,ENT-06,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00631,ENT-02,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00632,ENT-03,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00633,ENT-04,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00634,ENT-05,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00635,ENT-06,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00636,ENT-02,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00637,ENT-03,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00638,ENT-04,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00639,ENT-05,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00640,ENT-06,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00641,ENT-02,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00642,ENT-03,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00643,ENT-04,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00644,ENT-05,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00645,ENT-06,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00646,ENT-02,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00647,ENT-03,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00648,ENT-04,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00649,ENT-05,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00650,ENT-06,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00651,ENT-02,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00652,ENT-03,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00653,ENT-04,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00654,ENT-05,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00655,ENT-06,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00656,ENT-02,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00657,ENT-03,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00658,ENT-04,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00659,ENT-05,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00660,ENT-06,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00661,ENT-02,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00662,ENT-03,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00663,ENT-04,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00664,ENT-05,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00665,ENT-06,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00666,ENT-02,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00667,ENT-03,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00668,ENT-04,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00669,ENT-05,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00670,ENT-06,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00671,ENT-02,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00672,ENT-03,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00673,ENT-04,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00674,ENT-05,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00675,ENT-06,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00676,ENT-02,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00677,ENT-03,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00678,ENT-04,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00679,ENT-05,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00680,ENT-06,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00681,ENT-02,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00682,ENT-03,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00683,ENT-04,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00684,ENT-05,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00685,ENT-06,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00686,ENT-02,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00687,ENT-03,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00688,ENT-04,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00689,ENT-05,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00690,ENT-06,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00691,ENT-02,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00692,ENT-03,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00693,ENT-04,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00694,ENT-05,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00695,ENT-06,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00696,ENT-02,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00697,ENT-03,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00698,ENT-04,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00699,ENT-05,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00700,ENT-06,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00701,ENT-02,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00702,ENT-03,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00703,ENT-04,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00704,ENT-05,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00705,ENT-06,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00706,ENT-02,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00707,ENT-03,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00708,ENT-04,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00709,ENT-05,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00710,ENT-06,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00711,ENT-02,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00712,ENT-03,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00713,ENT-04,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00714,ENT-05,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00715,ENT-06,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00716,ENT-02,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00717,ENT-03,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00718,ENT-04,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00719,ENT-05,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00720,ENT-06,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00721,ENT-02,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00722,ENT-03,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00723,ENT-04,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00724,ENT-05,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00725,ENT-06,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00726,ENT-02,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00727,ENT-03,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-00728,ENT-04,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-00729,ENT-05,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-00730,ENT-06,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-00731,ENT-02,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-00732,ENT-03,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-00733,ENT-04,REG-1,COLO-1,owned,VEN-01,,3906250
